date,close,open,high,low,pct_change
2020-01-02,3.52,3.51,3.55,3.48,1.1494
2020-01-03,3.63,3.54,3.72,3.53,3.125
2020-01-06,3.75,3.58,3.76,3.55,3.3058
2020-01-07,3.7,3.73,3.75,3.64,-1.3333
2020-01-08,3.65,3.66,3.77,3.64,-1.3514
2020-01-09,3.65,3.68,3.72,3.61,0.0
2020-01-10,3.6,3.67,3.69,3.58,-1.3699
2020-01-13,3.68,3.58,3.68,3.57,2.2222
2020-01-14,3.62,3.68,3.72,3.6,-1.6304
2020-01-15,3.62,3.6,3.63,3.55,0.0
2020-01-16,3.87,3.62,3.94,3.58,6.9061
2020-01-17,3.91,3.84,4.04,3.82,1.0336
2020-01-20,4.0,3.83,4.03,3.81,2.3018
2020-01-21,3.9,3.95,4.09,3.88,-2.5
2020-01-22,4.02,3.9,4.05,3.84,3.0769
2020-01-23,3.89,3.99,4.11,3.81,-3.2338
2020-02-03,3.5,3.5,3.7,3.5,-10.0257
2020-02-04,3.85,3.5,3.85,3.5,10.0
2020-02-05,4.24,3.92,4.24,3.86,10.1299
2020-02-06,4.32,4.27,4.44,4.19,1.8868
2020-02-07,4.28,4.36,4.41,4.16,-0.9259
2020-02-10,4.32,4.29,4.5,4.24,0.9346
2020-02-11,4.19,4.31,4.36,4.18,-3.0093
2020-02-12,4.41,4.23,4.48,4.22,5.2506
2020-02-13,4.33,4.37,4.42,4.27,-1.8141
2020-02-14,4.4,4.32,4.5,4.26,1.6166
2020-02-17,4.55,4.61,4.66,4.41,3.4091
2020-02-18,4.53,4.5,4.55,4.43,-0.4396
2020-02-19,4.41,4.47,4.54,4.4,-2.649
2020-02-20,4.85,4.39,4.85,4.39,9.9773
2020-02-21,5.34,5.15,5.34,5.06,10.1031
2020-02-24,5.87,5.38,5.87,5.27,9.9251
2020-02-25,6.46,5.64,6.46,5.64,10.0511
2020-02-26,6.3,6.72,6.97,6.23,-2.4768
2020-02-27,5.96,6.22,6.48,5.67,-5.3968
2020-02-28,5.36,5.74,5.83,5.36,-10.0671
2020-03-02,5.56,5.55,5.72,5.39,3.7313
2020-03-03,5.7,5.66,6.02,5.56,2.518
2020-03-04,5.41,5.58,5.58,5.15,-5.0877
2020-03-05,5.68,5.53,5.68,5.38,4.9908
2020-03-06,5.48,5.49,5.56,5.43,-3.5211
2020-03-09,5.15,5.29,5.46,5.13,-6.0219
2020-03-10,5.41,4.88,5.42,4.88,5.0485
2020-03-11,4.97,5.27,5.27,4.97,-8.1331
2020-03-12,4.7,4.85,4.89,4.61,-5.4326
2020-03-13,4.75,4.48,4.93,4.4,1.0638
2020-03-16,4.33,4.75,4.82,4.29,-8.8421
2020-03-17,4.6,4.42,4.69,4.33,6.2356
2020-03-18,4.64,4.64,4.91,4.61,0.8696
2020-03-19,4.87,4.6,4.88,4.6,4.9569
2020-03-20,4.79,4.92,4.95,4.68,-1.6427
2020-03-23,4.4,4.59,4.68,4.36,-8.142
2020-03-24,4.5,4.56,4.59,4.29,2.2727
2020-03-25,4.57,4.61,4.75,4.56,1.5556
2020-03-26,4.43,4.51,4.55,4.4,-3.0635
2020-03-27,4.39,4.55,4.56,4.38,-0.9029
2020-03-30,4.17,4.3,4.33,4.06,-5.0114
2020-03-31,4.11,4.24,4.26,4.1,-1.4388
2020-04-01,4.22,4.09,4.38,4.07,2.6764
2020-04-02,4.44,4.23,4.48,4.16,5.2133
2020-04-03,4.32,4.42,4.43,4.28,-2.7027
2020-04-07,4.51,4.45,4.56,4.4,4.3981
2020-04-08,4.72,4.48,4.88,4.46,4.6563
2020-04-09,4.69,4.72,4.76,4.63,-0.6356
2020-04-10,4.54,4.68,4.7,4.47,-3.1983
2020-04-13,4.37,4.49,4.49,4.36,-3.7445
2020-04-14,4.49,4.44,4.53,4.39,2.746
2020-04-15,4.4,4.47,4.54,4.4,-2.0045
2020-04-16,4.38,4.37,4.39,4.25,-0.4545
2020-04-17,4.42,4.42,4.55,4.4,0.9132
2020-04-20,4.54,4.59,4.7,4.51,2.7149
2020-04-21,4.43,4.5,4.5,4.38,-2.4229
2020-04-22,4.45,4.36,4.46,4.32,0.4515
2020-04-23,4.34,4.46,4.48,4.33,-2.4719
2020-04-24,4.18,4.33,4.38,4.15,-3.6866
2020-04-27,4.18,4.16,4.24,4.1,0.0
2020-04-28,4.24,4.29,4.29,4.08,1.4354
2020-04-29,4.2,4.18,4.26,4.16,-0.9434
2020-04-30,4.47,4.23,4.53,4.23,6.4286
2020-05-06,4.61,4.41,4.62,4.38,3.132
2020-05-07,4.5,4.6,4.65,4.49,-2.3861
2020-05-08,4.57,4.56,4.63,4.52,1.5556
2020-05-11,4.56,4.62,4.71,4.5,-0.2188
2020-05-12,4.61,4.51,4.61,4.43,1.0965
2020-05-13,5.07,4.56,5.07,4.54,9.9783
2020-05-14,5.03,5.07,5.22,4.96,-0.789
2020-05-15,5.1,5.08,5.19,5.01,1.3917
2020-05-18,4.89,5.08,5.21,4.85,-4.1176
2020-05-19,5.14,4.98,5.19,4.91,5.1125
2020-05-20,5.22,5.09,5.28,4.95,1.5564
2020-05-21,5.13,5.18,5.39,5.12,-1.7241
2020-05-22,5.15,5.05,5.29,5.03,0.3899
2020-05-25,4.83,5.1,5.14,4.79,-6.2136
2020-05-26,4.96,4.85,4.98,4.84,2.6915
2020-05-27,4.83,4.98,4.98,4.8,-2.621
2020-05-28,4.69,4.78,4.84,4.61,-2.8986
2020-05-29,4.77,4.64,4.83,4.63,1.7058
2020-06-01,5.06,4.8,5.15,4.78,6.0797
2020-06-02,5.22,5.08,5.33,5.04,3.1621
2020-06-03,5.19,5.26,5.34,5.15,-0.5747
2020-06-04,5.13,5.21,5.3,5.08,-1.1561
2020-06-05,5.22,5.17,5.23,5.06,1.7544
2020-06-08,5.29,5.28,5.4,5.21,1.341
2020-06-09,5.15,5.26,5.27,5.1,-2.6465
2020-06-10,5.12,5.11,5.17,5.06,-0.5825
2020-06-11,4.99,5.14,5.15,4.96,-2.5391
2020-06-12,4.98,4.82,5.05,4.82,-0.2004
2020-06-15,4.89,4.99,5.03,4.87,-1.8072
2020-06-16,4.98,4.93,5.04,4.93,1.8405
2020-06-17,4.92,5.0,5.02,4.86,-1.2048
2020-06-18,5.0,4.92,5.03,4.88,1.626
2020-06-19,5.0,5.02,5.04,4.95,0.0
2020-06-22,5.16,4.98,5.16,4.98,3.2
2020-06-23,5.09,5.19,5.22,5.06,-1.3566
2020-06-24,5.01,5.07,5.11,5.01,-1.5717
2020-06-29,4.87,5.0,5.0,4.84,-2.7944
2020-06-30,4.95,4.91,4.97,4.9,1.6427
2020-07-01,4.86,4.95,4.96,4.8,-1.8182
2020-07-02,5.0,4.86,5.02,4.82,2.8807
2020-07-03,5.05,5.03,5.09,4.94,1.0
2020-07-06,5.51,5.12,5.55,5.07,9.1089
2020-07-07,5.61,5.61,5.83,5.57,1.8149
2020-07-08,6.16,5.61,6.17,5.61,9.8039
2020-07-09,6.44,6.16,6.61,6.01,4.5455
2020-07-10,6.38,6.37,6.65,6.25,-0.9317
2020-07-13,6.98,6.74,7.02,6.4,9.4044
2020-07-14,6.44,6.96,6.99,6.28,-7.7364
2020-07-15,6.39,6.6,6.65,6.25,-0.7764
2020-07-16,5.96,6.4,6.52,5.9,-6.7293
2020-07-17,6.48,6.1,6.56,6.06,8.7248
2020-07-20,6.66,6.66,6.82,6.36,2.7778
2020-07-21,7.33,6.6,7.33,6.53,10.0601
2020-07-22,7.31,7.37,7.58,7.19,-0.2729
2020-07-23,7.22,7.3,7.47,6.98,-1.2312
2020-07-24,6.5,7.14,7.22,6.5,-9.9723
2020-07-27,6.41,6.46,6.59,6.3,-1.3846
2020-07-28,6.49,6.49,6.64,6.4,1.248
2020-07-29,6.92,6.44,6.97,6.42,6.6256
2020-07-30,6.97,6.97,7.16,6.85,0.7225
2020-07-31,7.35,6.93,7.53,6.9,5.4519
2020-08-03,7.42,7.38,7.44,7.22,0.9524
2020-08-04,6.91,7.39,7.39,6.78,-6.8733
2020-08-05,6.94,7.04,7.19,6.91,0.4342
2020-08-06,7.09,6.9,7.12,6.8,2.1614
2020-08-07,6.79,7.01,7.04,6.58,-4.2313
2020-08-10,6.7,6.73,6.82,6.47,-1.3255
2020-08-11,6.79,6.71,7.07,6.62,1.3433
2020-08-12,6.86,6.72,6.93,6.5,1.0309
2020-08-13,7.08,6.92,7.25,6.84,3.207
2020-08-14,6.94,7.0,7.14,6.72,-1.9774
2020-08-17,7.18,6.96,7.29,6.9,3.4582
2020-08-18,7.14,7.18,7.25,7.06,-0.5571
2020-08-19,6.82,7.1,7.1,6.81,-4.4818
2020-08-20,6.75,6.72,6.89,6.68,-1.0264
2020-08-21,6.8,6.82,6.96,6.72,0.7407
2020-08-24,6.93,6.85,6.99,6.65,1.9118
2020-08-25,7.62,7.25,7.62,7.1,9.9567
2020-08-26,7.51,7.83,7.98,7.23,-1.4436
2020-08-27,7.3,7.49,7.56,7.15,-2.7963
2020-08-28,7.38,7.26,7.52,7.2,1.0959
2020-08-31,7.41,7.38,7.76,7.32,0.4065
2020-09-01,7.54,7.3,7.54,7.25,1.7544
2020-09-02,7.42,7.4,7.51,7.31,-1.5915
2020-09-03,7.13,7.38,7.44,7.12,-3.9084
2020-09-04,7.19,6.97,7.27,6.91,0.8415
2020-09-07,7.13,7.26,7.45,7.12,-0.8345
2020-09-08,6.88,7.13,7.15,6.77,-3.5063
2020-09-09,6.53,6.85,6.86,6.51,-5.0872
2020-09-10,6.31,6.66,6.69,6.3,-3.3691
2020-09-11,6.48,6.28,6.51,6.26,2.6941
2020-09-14,6.64,6.65,6.81,6.51,2.4691
2020-09-15,6.56,6.65,6.68,6.49,-1.2048
2020-09-16,6.46,6.58,6.58,6.41,-1.5244
2020-09-17,6.57,6.4,6.63,6.38,1.7028
2020-09-18,6.64,6.55,6.64,6.46,1.0654
2020-09-21,6.57,6.63,6.77,6.55,-1.0542
2020-09-22,6.36,6.48,6.53,6.34,-3.1963
2020-09-23,6.39,6.41,6.46,6.36,0.4717
2020-09-24,6.15,6.35,6.38,6.13,-3.7559
2020-09-25,6.14,6.21,6.24,6.05,-0.1626
2020-09-28,6.15,6.18,6.2,6.04,0.1629
2020-09-29,6.23,6.2,6.32,6.17,1.3008
2020-09-30,6.18,6.25,6.32,6.13,-0.8026
2020-10-09,6.43,6.34,6.43,6.32,4.0453
2020-10-12,6.71,6.41,6.72,6.36,4.3546
2020-10-13,6.86,6.71,6.92,6.65,2.2355
2020-10-14,6.85,6.85,6.91,6.76,-0.1458
2020-10-15,6.8,6.84,6.92,6.77,-0.7299
