date,close,open,high,low,pct_change,volume
2020-01-02,11.17,10.65,11.44,10.62,6.0779,413242.01
2020-01-03,11.1,11.25,11.28,11.03,-0.6267,264053.31
2020-01-06,11.65,11.08,11.73,11.02,4.955,453411.9
2020-01-07,11.66,11.77,11.85,11.48,0.0858,297836.3
2020-01-08,11.61,11.71,11.86,11.51,-0.4288,328732.96
2020-01-09,11.66,11.8,12.1,11.52,0.4307,320179.81
2020-01-10,11.3,11.6,11.67,11.25,-3.0875,329683.94
2020-01-13,11.58,11.44,11.63,11.13,2.4779,309351.26
2020-01-14,11.53,11.58,11.78,11.48,-0.4318,211495.74
2020-01-15,11.38,11.52,11.55,11.3,-1.301,137551.0
2020-01-16,11.4,11.46,11.64,11.31,0.1757,178212.91
2020-01-17,11.31,11.4,11.57,11.22,-0.7895,147582.56
2020-01-20,11.59,11.37,11.62,11.21,2.4757,233923.95
2020-01-21,11.08,11.61,11.61,11.0,-4.4003,360559.06
2020-01-22,11.92,11.2,12.18,11.03,7.5812,485031.18
2020-01-23,11.39,11.82,11.99,11.21,-4.4463,443481.37
2020-02-03,10.25,10.25,10.25,10.25,-10.0088,45650.0
2020-02-04,10.19,9.4,10.26,9.4,-0.5854,468297.5
2020-02-05,10.17,10.13,10.5,10.09,-0.1963,324652.21
2020-02-06,10.42,10.11,10.55,10.02,2.4582,298042.81
2020-02-07,10.72,10.3,10.72,10.3,2.8791,261195.41
2020-02-10,10.86,10.59,10.9,10.54,1.306,255896.23
2020-02-11,10.67,10.81,10.87,10.62,-1.7495,208084.44
2020-02-12,11.62,11.25,11.73,11.13,8.9035,804748.48
2020-02-13,11.61,11.8,12.14,11.5,-0.0861,725452.39
2020-02-14,11.29,11.43,11.7,11.19,-2.7562,473430.29
2020-02-17,11.77,11.37,11.88,11.34,4.2516,438182.4
2020-02-18,12.75,11.95,12.95,11.95,8.3263,902355.02
2020-02-19,12.8,12.97,13.2,12.76,0.3922,784963.17
2020-02-20,13.4,13.3,13.86,13.1,4.6875,756509.73
2020-02-21,13.75,13.37,14.27,13.37,2.6119,773036.2
2020-02-24,13.51,13.58,13.85,13.36,-1.7455,669240.64
2020-02-25,13.4,13.19,13.75,12.92,-0.8142,660646.02
2020-02-26,12.53,13.02,13.25,12.48,-6.4925,758246.42
2020-02-27,12.53,12.66,12.81,12.38,0.0,385904.39
2020-02-28,11.42,12.03,12.25,11.41,-8.8587,613686.83
2020-03-02,11.88,11.69,12.08,11.61,4.028,464931.65
2020-03-03,12.05,12.19,12.42,11.88,1.431,458841.54
2020-03-04,12.11,12.04,12.27,11.82,0.4979,345767.75
2020-03-05,12.49,12.3,12.71,12.2,3.1379,507299.9
2020-03-06,12.22,12.26,12.44,12.14,-2.1617,314217.74
2020-03-09,11.29,11.85,11.95,11.24,-7.6105,538134.55
2020-03-10,11.73,11.23,11.79,11.04,3.8973,543178.48
